color,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,genres,cast_total_facebook_likes,facenumber_in_poster,plot_keywords,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes
'Color', '170', '0', '380', '19000', 'Drama|Romance|Western', '20683', '0', 'grace|groom|horse|montana|western u.s.', 'English', 'USA', 'PG-13', '60000000', '1998', '1000', '1.85', '0'
'Color', '120', '0', '680', '10000', 'Crime|Drama|Thriller', '13581', '0', 'city by night|contract killer|driving at night|los angeles california|taxi', 'English', 'USA', 'R', '65000000', '2004', '851', '2.35', '0'
'Color', '100', '55', '416', '12000', 'Action|Adventure|Fantasy|Thriller', '14611', '4', 'desert|king|showdown|sorceress|warrior', 'English', 'USA', 'PG-13', '60000000', '2002', '1000', '2.35', '0'
'Color', '115', '13', '579', '2000', 'Action|Drama|Thriller', '4496', '2', 'death of husband|fire|firefighter|funeral|main character dies', 'English', 'USA', 'PG-13', '55000000', '2004', '1000', '1.85', '0'
'Color', '130', '188', '1000', '10000', 'Action|Crime|Mystery|Thriller', '16385', '2', 'coma|mysterious villain|police chase|shooting range|sniper', 'English', 'USA', 'PG-13', '60000000', '2012', '3000', '2.35', '38000'
'Color', '105', '212', '811', '1000', 'Action|Sci-Fi|Thriller', '3697', '1'," ""alzheimer's disease|experiment|human versus shark|research|underwater headquarters""", 'English', 'USA', 'R', '60000000', '1999', '975', '2.35', '0'
'Color', '111', '197', '6', '433', 'Documentary|Music', '679', '0', '2000s|box office hit|comeback|rehearsal|year 2009', 'English', 'USA', 'PG', '60000000', '2009', '208', '1.78', '0'
'Color', '106', '0', '175', '13000', 'Drama|Thriller', '13634', '4', 'contagion|cure|infection|panic|virus', 'English', 'USA', 'PG-13', '60000000', '2011', '240', '1.85', '42000'
'Color', '89', '18', '226', '658', 'Action|Adventure|Comedy|Crime', '1233', '0', 'australia|body paint|kangaroo|mob|money', 'English', 'USA', 'PG', '60000000', '2003', '257', '2.35', '858'
' Black and White', '100', '253', '57', '309', 'Animation|Family|Fantasy', '647', '1', 'dream|new home|parallel worlds|scissors|secret door', 'English', 'USA', 'PG', '60000000', '2009', '229', '1.85', '10000'
'Color', '91', '0', '751', '11000', 'Sci-Fi|Thriller', '13654', '0', 'bee|nature|park|school|teacher', 'English', 'USA', 'R', '48000000', '2008', '946', '1.85', '6000'
'Color', '146', '12000', '451', '18000', 'Action|Crime|Drama|Thriller', '20454', '2', 'bodyguard|journalist|kidnapping|mexico|police corruption', 'English', 'USA', 'R', '70000000', '2004', '992', '2.35', '14000'
'Color', '98', '48', '722', '21000', 'Comedy|Family|Fantasy', '24664', '0', 'animal as human|dog movie|elevator|human becoming an animal|sheepdog', 'English', 'USA', 'PG', '50000000', '2006', '936', '2.35', '747'
'Color', '101', '480', '767', '881', 'Comedy|Crime', '3943', '5', 'cocaine|cop|criminal|partner|police', 'English', 'USA', 'PG-13', '60000000', '2004', '869', '2.35', '0'
'Color', '94', '32', '626', '854', 'Comedy|Family', '4530', '1', 'action figure|christmas|hero|karate|toy', 'English', 'USA', 'PG', '60000000', '1996', '628', '1.85', '0'
'Color', '132', '0', '160', '366', 'Action|Fantasy|Horror|Sci-Fi', '1112', '1', 'assassin|demon|hero|nazi|superhero', 'English', 'USA', 'PG-13', '66000000', '2004', '334', '1.85', '0'
'Color', '115', '234', '521', '3000', 'Drama', '4713', '1', '1980s|law firm|lawsuit|lawyer|toxic waste', 'English', 'USA', 'PG-13', '60000000', '1998', '552', '2.35', '1000'
'Color', '92', '28', '586', '10000', 'Adventure|Animation|Comedy|Family|Fantasy', '13597', '0', 'curse|ghost|outcast|witch|zombie', 'English', 'USA', 'PG', '60000000', '2012', '884', '2.35', '12000'
'Color', '124', '105', '460', '24000', 'Action|Adventure|Crime|Thriller', '38227', '0', 'assassin|fbi|ira|jackal|russian', 'English', 'USA', 'R', '60000000', '1997', '13000', '2.35', '0'
'Color', '119', '610', '716', '834', 'Action|Mystery|Sci-Fi|Thriller', '3637', '0', 'anti hero|babe scientist|engineer|memory|money', 'English', 'USA', 'PG-13', '60000000', '2003', '780', '2.35', '0'
'Color', '124', '50', '672', '1000', 'Drama|Romance', '3653', '2', 'journalism|news anchor|newscast|newscaster|tv journalism', 'English', 'USA', 'PG-13', '60000000', '1996', '944', '1.85', '829'
'Color', '93', '18', '903', '9000', 'Adventure|Animation|Comedy|Family|Fantasy', '13403', '0', 'book|darkness|dungeon|princess|rat', 'English', 'UK', 'G', '60000000', '2008', '2000', '2.35', '0'
'Color', '98', '11', '107', '966', 'Action|Comedy|Sci-Fi', '2018', '2', 'chauffeur|hospital|secret agent|spying|tuxedo', 'English', 'USA', 'PG-13', '60000000', '2002', '680', '1.85', '797'
'Color', '92', '14', '488', '789', 'Action|Thriller', '2318', '1', 'colorado|niece|satellite|terrorist|train', 'English', 'USA', 'R', '60000000', '1995', '520', '1.85', '1000'
'Color', '105', '0', '288', '539', 'Action|Drama|Thriller', '1411', '3', 'covert analyst|marine|russian|spy|stock market', 'English', 'USA', 'PG-13', '60000000', '2014', '394', '2.35', '17000'
'Color', '124', '737', '14000', '34000', 'Biography|Comedy|Drama', '75793', '3', 'based on real person|female inventor|mop|sales pitch|woman holding a shotgun', 'English', 'USA', 'PG-13', '60000000', '2015', '22000', '1.85', '24000'
'Color', '99', '24', '864', '18000', 'Action|Crime|Drama|Thriller', '20276', '3', 'british|funeral|good versus evil|mole|sequel', 'English', 'UK', 'R', '60000000', '2016', '992', '2.35', '28000'
'Color', '116', '0', '672', '1000', 'Action|Horror|Sci-Fi', '3090', '0', 'alien|blood|breeding|clone|scientist', 'English', 'USA', 'R', '75000000', '1997', '720', '2.35', '0'
'Color', '124', '845', '295', '650', 'Action|Crime|Drama|Mystery|Thriller', '1640', '0', 'colonel|ethiopia|marksman|on the run|rangefinder', 'English', 'USA', 'R', '61000000', '2007', '467', '2.35', '0'
'Color', '96', '7', '642', '874', 'Adventure|Animation|Comedy|Family|Fantasy', '3151', '3', 'chase|puppet animation|red hat|stop motion animation|troll', 'English', 'USA', 'PG', '60000000', '2014', '668', '1.85', '11000'
'Color', '104', '165', '944', '1000', 'Comedy|Drama|Fantasy|Romance', '4294', '1', 'curse|death|island|love|magic', 'English', 'USA', 'PG-13', '48000000', '1998', '967', '2.35', '0'
'Color', '100', '97', '2000', '11000', 'Action|Adventure|Animation|Comedy|Family|Fantasy', '22128', '0', 'based on toy|dual personality|evil businessman|good cop bad cop|lego', 'English', 'Australia', 'PG', '60000000', '2014', '8000', '2.35', '64000'
'Color', '115', '11', '642', '1000', 'Action|Comedy|Crime', '4305', '2', 'bodyguard|fbi|fbi agent|female protagonist|undercover', 'English', 'USA', 'PG-13', '45000000', '2005', '759', '2.35', '621'
'Color', '101', '38', '11000', '23000', 'Action|Adventure|Fantasy|Sci-Fi|Thriller', '53024', '0', 'castle|dragon|fire breathing dragon|militia|survival', 'English', 'USA', 'PG-13', '60000000', '2002', '18000', '2.35', '0'
'Color', '113', '181', '300', '33000', 'Action|Crime|Drama|Thriller', '34738', '3', 'good versus evil|machine gun|mobster|police vigilantism|year 1949', 'English', 'USA', 'R', '60000000', '2013', '301', '2.35', '40000'
'Color', '100', '11000', '485', '10000', 'Adventure|Comedy', '12258', '2', 'abraham|hunter|princess|sodom|tribe', 'English', 'USA', 'PG-13', '60000000', '2009', '1000', '1.85', '0'
'Color', '134', '16000', '204', '13000', 'Biography|Drama|History|Sport', '24458', '1', 'apartheid|nation|nelson mandela|president|rugby', 'English', 'USA', 'PG-13', '60000000', '2009', '11000', '2.35', '23000'
'Color', '125', '209', '896', '8000', 'Comedy|Crime|Romance|Thriller', '10623', '0', 'ceo|dubai|product|rivalry|spy', 'English', 'USA', 'PG-13', '60000000', '2009', '1000', '2.35', '0'
'Color', '94', '80', '230', '1000', 'Comedy|Family|Sci-Fi', '2151', '2', 'alien|hidden camera|martian|reporter|spaceship', 'English', 'USA', 'PG', '65000000', '1999', '417', '1.85', '448'
'Color', '107', '69', '206', '310', 'Action|Crime|Thriller', '1352', '0', 'first lady|framed|investigation|president|secret service', 'English', 'USA', 'PG-13', '60000000', '2006', '219', '2.35', '690'
'Color', '91', '2', '480', '12000', 'Adventure|Animation|Comedy|Family|Sci-Fi', '22668', '1', 'alien|alien planet|astronaut|planet|teenager', 'English', 'Spain', 'PG', '70000000', '2009', '10000', '2.35', '0'
'Color', '116', '53', '906', '27000', 'Action|Adventure|Sci-Fi|Thriller', '31224', '0', 'earth|federation|romulan|slave|space', 'English', 'USA', 'PG-13', '60000000', '2002', '1000', '2.35', '0'
'Color', '100', '0', '210', '436', 'Comedy|Crime|Romance', '1395', '1', 'attorney|divorce|marriage|real estate|screwball comedy', 'English', 'USA', 'PG-13', '60000000', '2003', '399', '1.85', '0'
'Color', '117', '258', '896', '2000', 'Crime|Drama|Mystery|Thriller', '7053', '1', 'activist|detective|father daughter relationship|investigation|vigilantism', 'English', 'UK', 'R', '80000000', '2010', '1000', '2.35', '0'
'Color', '110', '0', '308', '510', 'Horror|Mystery|Sci-Fi|Thriller', '1976', '0', 'fire|helicopter|museum|police sergeant|relic', 'English', 'UK', 'R', '40000000', '1997', '344', '2.35', '956'
'Color', '96', '11000', '236', '22000', 'Comedy|Crime', '22889', '1', 'blonde|mafia|mental illness|prison|second part', 'English', 'USA', 'R', '60000000', '2002', '394', '1.85', '846'
'Color', '101', '50', '1000', '22000', 'Action|Crime|Drama|Mystery|Thriller', '38809', '2', 'blood splatter|execution|new york city|nypd|serial killer', 'English', 'USA', 'R', '60000000', '2008', '14000', '2.35', '0'
'Color', '111', '17', '652', '13000', 'Action|Crime|Drama|Thriller', '16536', '1', 'autistic child|boy|child in danger|fbi|nsa', 'English', 'USA', 'R', '60000000', '1998', '968', '2.35', '0'
'Color', '117', '456', '569', '21000', 'Biography|Drama|Music', '23745', '0', 'columnist|journalist|los angeles times|musician|wearing a traffic cone as a hat', 'English', 'UK', 'PG-13', '60000000', '2009', '939', '2.35', '0'
'Color', '126', '0', '9000', '13000', 'Drama|Fantasy|Sport', '34774', '3', 'caddy|game|golf|golf course|golfer', 'English', 'USA', 'PG-13', '60000000', '2000', '10000', '1.85', '0'
'Color', '152', '488', '947', '22000', 'Adventure|Comedy|Drama|Music', '36897', '1', 'band|magazine|rolling stone magazine|smoking marijuana|tour', 'English', 'USA', 'R', '60000000', '2000', '11000', '1.85', '15000'
'Color', '101', '93', '218', '287', 'Action|Adventure|Crime|Thriller', '993', '2'," ""coup d'etat|mutiny|president|u.s. navy|washington d.c.""", 'English', 'USA', 'PG-13', '87000000', '2005', '233', '2.35', '0'
'Color', '87', '124', '77', '865', 'Action|Fantasy|Horror|Sci-Fi|Thriller', '1417', '0', 'church|priest|sheriff|vampire|warrior', 'English', 'USA', 'PG-13', '60000000', '2011', '441', '2.35', '20000'
'Color', '85', '0', '82', '11000', 'Adventure|Animation|Comedy|Drama|Family|Fantasy|Romance', '11301', '0', 'book|framed|goddess|prince|sinbad', 'English', 'USA', 'PG', '60000000', '2003', '102', '1.66', '880'
'Color', '130', '545', '552', '722', 'Horror|Sci-Fi|Thriller', '2525', '0', 'solar system|space|spaceship|starship|year 2047', 'English', 'UK', 'R', '60000000', '1997', '585', '2.35', '10000'
'Color', '173', '0', '19000', '26000', 'Action|Adventure|Sci-Fi', '87697', '3', 'alien invasion|assassin|battle|iron man|soldier', 'English', 'USA', 'PG-13', '220000000', '2012', '21000', '1.85', '123000'
'Color', '104', '293', '256', '780', 'Drama|Fantasy|Mystery|Romance|Thriller', '2109', '0', 'death|doctor|grave|patient|venezuela', 'English', 'USA', 'PG-13', '60000000', '2002', '265', '2.35', '0'
'Color', '121', '0', '854', '19000', 'Crime|Drama|Mystery|Thriller', '22833', '0', 'black dahlia|boxer|corpse|death|partner', 'English', 'Germany', 'R', '50000000', '2006', '972', '2.35', '0'
' Black and White', '140', '23', '579', '11000', 'Action|Adventure|Drama|History|Romance|War', '12634', '1', 'american|france|military|pilot|training', 'English', 'UK', 'PG-13', '60000000', '2006', '779', '2.35', '2000'
'Color', '131', '37', '507', '968', 'Action|Drama|Thriller', '3012', '3', 'colonel|general|military|prison|three star general', 'English', 'USA', 'R', '60000000', '2001', '848', '2.35', '0'
'Color', '91', '394', '68', '889', 'Horror|Sci-Fi|Thriller', '1262', '0', 'deep space|distress signal|explosion|mining|rescue', 'English', 'USA', 'PG-13', '65000000', '2000', '290', '2.35', '589'
'Color', '118', '167', '778', '20000', 'Drama|Fantasy|Mystery|Romance', '22447', '0', 'black and white photograph|drawing with blood|falling through ice|playing piano|red haired woman', 'English', 'USA', 'PG-13', '60000000', '2014', '882', '2.35', '17000'
'Color', '130', '91', '1000', '5000', 'Fantasy|Horror|Mystery|Romance', '10247', '3', 'battle|demon|magic|secret|warrior', 'English', 'USA', 'PG-13', '60000000', '2013', '2000', '2.35', '44000'
'Color', '90', '48', '196', '973', 'Adventure|Comedy|Family|Romance|Sci-Fi', '1865', '1', 'alien|mutiny|orb|planet|spaceship', 'English', 'USA', 'PG', '60000000', '2008', '400', '1.85', '791'
'Color', '103', '179', '87', '794', 'Drama|Horror|Thriller', '1467', '2', 'apartment|hello kitty|school|teacher|water', 'English', 'USA', 'PG-13', '30000000', '2005', '329', '2.35', '0'
'Color', '122', '2000', '1000', '11000', 'Comedy|Drama', '15275', '0', 'female removes her clothes|one word title|producer|television|video store', 'English', 'USA', 'PG-13', '55000000', '1999', '1000', '1.85', '641'
'Color', '106', '34', '466', '3000', 'Adventure|Family|Fantasy', '5329', '3', 'book|escape|girl|overalls|villain', 'English', 'Germany', 'PG', '60000000', '2008', '1000', '2.35', '0'
'Color', '103', '436', '437', '19000', 'Action|Crime|Fantasy|Thriller', '20881', '1', 'female star appears nude|pants falling down|samurai|white rat|woman in a towel', 'English', 'USA', 'PG-13', '60000000', '2008', '961', '2.35', '2000'
'Color', '107', '192', '280', '40000', 'Action|Comedy|Mystery|Romance', '42683', '2', 'art dealer|fake painting|macguffin|moustache|stolen painting', 'English', 'UK', 'R', '60000000', '2015', '2000', '2.35', '12000'
'Color', '156', '892', '102', '26000', 'Action|Adventure|Fantasy|Thriller', '26564', '3', 'farmer|king|krug|rescue|wizard', 'English', 'Germany', 'PG-13', '60000000', '2007', '368', '2.35', '0'
'Color', '127', '258', '617', '11000', 'Adventure|Drama|Romance|War', '12947', '2', 'africa|american|border|doctor|well', 'English', 'USA', 'R', '35000000', '2003', '708', '2.35', '0'
' Black and White', '132', '131', '242', '11000', 'Action|Drama|War', '12133', '0', 'american|lieutenant colonel|mission|rescue|soldier', 'Filipino', 'USA', 'R', '80000000', '2005', '298', '2.35', '0'
'Color', '108', '84', '361', '16000', 'Action|Adventure|Comedy|Romance|Sci-Fi', '18239', '0', 'based on comic book|breaking the fourth wall|mercenary|mutant|self healing', 'English', 'USA', 'R', '58000000', '2016', '805', '2.35', '117000'
'Color', '114', '65', '440', '743', 'Comedy|Drama', '2367', '1', '1990s|evangelist|professional rivalry|swimming pool|televangelist', 'English', 'USA', 'PG', '60000000', '1998', '730', '2.35', '296'
'Color', '133', '16000', '318', '14000', 'Action|Biography|Drama|History|Thriller|War', '16277', '0', 'assassin|death of child|iraq|sniper|sniper rifle', 'English', 'USA', 'R', '58800000', '2014', '962', '2.35', '112000'
'Color', '103', '11', '543', '2000', 'Adventure|Comedy|Family|Fantasy|Horror', '5497', '4', 'based on book|blob|ferris wheel|manuscript|monster', 'English', 'USA', 'PG', '58000000', '2015', '1000', '2.35', '35000'
'Color', '95', '70', '512', '970', 'Comedy|Fantasy|Romance', '2876', '1', 'apartment|architect|coma|doctor|spirit', 'English', 'USA', 'PG-13', '58000000', '2005', '834', '1.85', '0'
'Color', '90', '32', '809', '1000', 'Comedy|Family|Romance|Sci-Fi', '6299', '0', 'based on tv series|love|prequel|the flintstones|title appears in song', 'English', 'USA', 'PG', '60000000', '2000', '891', '1.85', '500'
'Color', '87', '10', '349', '13000', 'Action|Adventure|Thriller|War', '14574', '1', 'afghanistan|colonel|rambo|rescue|soviet', 'English', 'USA', 'R', '63000000', '1988', '1000', '2.35', '2000'
'Color', '114', '0', '110', '142', 'Comedy|Drama|Romance|Sport', '589', '8', 'college football|fight|football|hero|surrender', 'English', 'USA', 'PG-13', '58000000', '2008', '117', '1.85', '472'
'Color', '103', '30', '727', '963', 'Comedy|Drama|Romance', '3150', '2', 'fbi|murder|witness|witness protection|wyoming', 'English', 'USA', 'PG-13', '58000000', '2009', '935', '2.35', '0'
'Color', '125', '189', '839', '1000', 'Comedy', '5081', '2'," ""actor's picture shown in credits|animated credits|google|internship|still images in end credits""", 'English', 'USA', 'PG-13', '58000000', '2013', '847', '2.35', '22000'
'Color', '97', '545', '529', '14000', 'Action|Adventure|Horror|Sci-Fi', '16098', '1', 'alaska|female gunfighter|mutation|ship|siege', 'English', 'Germany', 'R', '60000000', '2010', '1000', '2.35', '19000'
'Color', '125', '143', '519', '1000', 'Action|Adventure|Drama|History|War', '4416', '0', 'african american|battle|italy|tuskegee airmen|world war two', 'English', 'USA', 'PG-13', '58000000', '2012', '664', '2.35', '0'
'Color', '136', '138', '9000', '18000', 'Drama|Mystery|Thriller', '45271', '2', 'deal with the devil|lawyer|money|reality|supernatural power', 'English', 'USA', 'R', '57000000', '1997', '14000', '2.35', '11000'
